lead_id,created_at,customer_id,company_name_raw,industry_raw,province_raw,source_channel_raw,campaign_id,product_interest_id,inquiry_type,company_size_band,pages_viewed_30d,form_completeness_pct,requested_quote_flag,requested_sample_flag,budget_status,purchase_timeline_days,assigned_sales_id,lifecycle_status_raw,lost_reason_raw,expected_value_vnd,email,phone
L000761,2026-08-10 15:17:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Email,MC013,P002,Sample Request,50-249,4,45,0,0,Unknown,30,E102,Disqualified,Student/Research,15370000.0,green82@company.vn,0913553848
L000762,2026-08-13 12:21:00,C0019,Scientific Med Factory,Trading Company,Dong Nai,Email,MC013,P015,Technical Inquiry,250-999,1,83,0,0,Approved,60,E101,Quoted,Specification,7830000.0,scientific83@company.vn,0981490545
L000763,2026-08-21 16:05:00,C0015,Lab Green Co Ltd,Trading Company,Ha Noi,Email,MC013,P007,Product Recommendation,50-249,1,70,1,1,Unknown,90,E102,Quoted,Price,5700000.0,lab84@company.vn,0913518857
L000764,2026-08-21 12:55:00,C0010,Scientific Industrial Co Ltd,Industrial Manufacturing,Ho Chi Minh City,EDM,MC013,P005,Price Request,50-249,5,63,0,0,Under Review,90,E102,Disqualified,No Response,18500000.0,scientific85@company.vn,0986762291
L000765,2026-08-27 14:26:00,C0014,Clean Health Vietnam,Pharmaceutical,Bac Ninh,Email,MC013,P005,Price Request,50-249,5,93,1,0,Under Review,60,E101,Quoted,No Budget,32940000.0,clean86@company.vn,0992249954
L000766,2026-08-28 10:43:00,C0109,Advanced Industrial JSC,Medical Device,Long An,Email,MC013,P003,Price Request,50-249,4,73,0,0,Under Review,14,E101,Disqualified,Not ICP,10050000.0,advanced87@company.vn,0972947316
L000767,2025-01-21 15:48:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Direct,MC014,P003,Stock Check,50-249,1,59,0,0,Unknown,30,E102,Disqualified,Not ICP,16740000.0,,0924354710
L000768,2025-01-24 12:27:00,C0006,Lab Industrial JSC,Pharmaceutical,HCMC,Direct Traffic,MC014,P001,Distributor Inquiry,50-249,1,69,0,0,Under Review,60,E102,Disqualified,Not ICP,18420000.0,lab89@company.vn,0936103725
L000769,2025-03-14 13:26:00,C0046,Electronics Asia Factory,Food & Beverage,Bac Ninh,Direct,MC014,P004,Sample Request,10-49,4,93,1,0,Unknown,90,E101,Won,,8460000.0,electronics90@company.vn,0932832340
L000770,2025-03-31 10:22:00,,Lab Lab Co Ltd,Food & Beverage,Can Tho,Direct,MC014,P011,Sample Request,250-999,3,68,0,0,Under Review,14,E101,Disqualified,No Budget,5160000.0,lab91@company.vn,0945732151
L000771,2025-04-10 17:57:00,C0071,Bio Advanced Factory,Pharma,Binh Duong,Direct,MC014,P025,Product Recommendation,50-249,5,63,0,0,Approved,30,E101,Qualified,Competitor,137500000.0,bio92@company.vn,0939536314
L000772,2025-04-16 11:12:00,C0004,Vietnam Tech Vietnam,Industrial Manufacturing,Ha Noi,Direct,MC014,P001,Distributor Inquiry,250-999,2,74,0,0,Approved,60,E101,Quoted,Competitor,10510000.0,,0917603672
L000773,2025-05-06 17:14:00,C0048,Green Bio Vietnam,Trading,Bac Ninh,direct,MC014,P003,Distributor Inquiry,50-249,2,68,1,1,Approved,30,E101,Quoted,Project Delayed,20690000.0,green94@company.vn,0985685457
L000774,2025-05-13 17:32:00,C0045,Manufacturing Solutions Vietnam,Cleanroom Contractor,Long An,Direct,MC014,P019,Price Request,250-999,7,89,0,1,Approved,60,E102,Quoted,Price,16420000.0,manufacturing95@company.vn,0920345360
L000775,2025-05-27 08:48:00,C0059,Tech Tech JSC,Electronic,Ha Noi,direct,MC014,P003,Price Request,1000+,2,88,0,0,Under Review,14,E101,Quoted,Specification,35900000.0,tech96@company.vn,0930735760
L000776,2025-06-06 16:56:00,C0005, Med Asia Vietnam  ,Industrial Manufacturing,HCMC,Direct,MC014,P001,Stock Check,10-49,1,68,1,0,No Budget,14,E101,Won,,19590000.0,med0@company.vn,0956480116
L000777,2025-07-30 16:24:00,C0017,Advanced Vietnam Co Ltd,Medical Device,Dong Nai,Direct,MC014,P022,Distributor Inquiry,50-249,1,65,0,0,Unknown,60,E103,Disqualified,Student/Research,128890000.0,advanced1@company.vn,
L000778,2025-07-31 12:24:00,C0127,Health Manufacturing Vietnam,Electronics,Ha Noi,Direct Traffic,MC014,P023,Technical Inquiry,10-49,6,73,0,0,Unknown,30,E102,Quoted,Lead Time,20800000.0,health2@company.vn,0968064587
L000779,2025-08-12 13:12:00,C0013,Green Bio Vietnam,Trading Company,Binh Duong,direct,MC014,P002,Stock Check,1000+,1,64,1,1,Unknown,90,E103,Disqualified,No Budget,36750000.0,green3@company.vn,0992348114
L000780,2025-08-13 09:49:00,C0003,Vietnam Green Vietnam,Medical Device,HCMC,Direct Traffic,MC014,P002,Price Request,10-49,3,43,0,0,Approved,30,E101,Disqualified,Student/Research,23740000.0,vietnam4@company.vn,0949747438
L000781,2025-08-18 14:44:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Direct,MC014,P001,Distributor Inquiry,50-249,3,54,0,0,Approved,60,E102,Disqualified,Student/Research,33080000.0,green5@company.vn,0935001387
L000782,2025-08-21 08:43:00,C0056,Med Scientific Factory,Laboratory,BINH DUONG,Direct,MC014,P023,Distributor Inquiry,1000+,2,48,0,0,Approved,14,E102,Qualified,No Response,176330000.0,med6@company.vn,0911157899
L000783,2025-09-16 16:14:00,C0015,Lab Green Co Ltd,Trading Company,Ha Noi,Direct,MC014,P001,Stock Check,50-249,3,74,0,0,Approved,14,E103,Won,,3890000.0,lab7@company.vn,0912031496
L000784,2025-09-20 11:39:00,C0126,Precision Industrial Co Ltd,Medical Device,Ho Chi Minh City,Direct,MC014,P002,Price Request,250-999,3,57,0,0,Under Review,30,E101,Quoted,Competitor,19820000.0,precision8@company.vn,0930461351
L000785,2025-10-01 13:10:00,C0058,Vietnam Lab JSC,Trading,Can Tho,direct,MC014,P001,Product Recommendation,10-49,2,69,1,0,Unknown,30,E102,Disqualified,No Budget,12160000.0,vietnam9@company.vn,0975435301
L000786,2025-10-03 08:58:00,C0046,Electronics Asia Factory,Food & Beverage,Bac Ninh,direct,MC014,P002,Product Recommendation,10-49,1,56,0,0,Unknown,7,E103,Qualified,Price,10150000.0,electronics10@company.vn,
L000787,2025-10-08 09:04:00,C0073,Med Lab Vietnam,Cleanroom Contractor,Dong Nai,Direct,MC014,P003,Technical Inquiry,50-249,3,84,1,0,Under Review,60,E101,Quoted,Specification,22170000.0,med11@company.vn,0937928829
L000788,2025-10-31 09:41:00,C0002,Scientific Advanced Vietnam,Food & Beverage,Ha Noi,Direct Traffic,MC014,P032,Product Recommendation,1000+,1,66,0,0,Unknown,90,E103,Quoted,Price,486750000.0,scientific12@company.vn,0983958284
L000789,2025-11-10 12:53:00,C0010,Scientific Industrial Co Ltd,Industrial Mfg,hochiminh city,Direct,MC014,P001,Product Recommendation,50-249,5,80,0,1,Unknown,7,E103,Won,,15510000.0,scientific13@company.vn,0988180784
L000790,2025-12-03 10:21:00,C0008,Clean Electronics Vietnam,Pharmaceutical,Binh Duong,Direct,MC014,P002,Product Recommendation,50-249,1,77,0,0,Approved,180,E103,Disqualified,No Response,19830000.0,clean14@company.vn,
L000791,2025-12-07 16:45:00,C0010,Scientific Industrial Co Ltd,Industrial Manufacturing,Ho Chi Minh City,Direct,MC014,P005,Technical Inquiry,50-249,5,66,0,1,Unknown,180,E101,Disqualified,Not ICP,24860000.0,scientific15@company.vn,0927001753
L000792,2025-12-08 17:16:00,C0018,Solutions Health Vietnam,Cleanroom Contractor,Ha Noi,Direct,MC014,P007,Distributor Inquiry,250-999,2,78,1,0,Unknown,60,E101,Won,,8900000.0,solutions16@company.vn,0929620085
L000793,2025-12-13 14:49:00,C0085,Health Med Vietnam,Electronics,Dong Nai,Direct,MC014,P002,Price Request,1000+,3,71,1,0,Under Review,14,E101,Quoted,Competitor,14690000.0,health17@company.vn,0964246484
L000794,2025-12-28 12:58:00,C0048,Green Bio Vietnam,Trading Company,Bac Ninh,Direct,MC014,P007,Stock Check,50-249,3,57,0,0,Under Review,60,E103,Quoted,Price,9140000.0,,0962776077
L000795,2026-01-30 11:30:00,C0033,Precision Clean Co Ltd,Pharmaceutical,Ha Noi,Direct,MC014,P014,Technical Inquiry,50-249,2,48,0,0,Approved,30,E101,Qualified,Project Delayed,4150000.0,,0993647458
L000796,2026-02-02 14:15:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Direct,MC014,P002,Price Request,50-249,4,68,0,1,Under Review,30,E103,Won,,3250000.0,green20@company.vn,0923985525
L000797,2026-02-09 09:56:00,C0134,Health Scientific Vietnam,Medical Device,Ho Chi Minh City,Direct,MC014,P006,Product Recommendation,50-249,1,69,1,0,Approved,30,E103,Won,,25260000.0,,0938564125
L000798,2026-02-12 13:34:00,C0029,Precision Asia Vietnam,Cleanroom Contractor,HCMC,Direct,MC014,P001,Product Recommendation,10-49,3,78,0,0,Under Review,7,E101,Disqualified,No Response,18980000.0,precision22@company.vn,0996912779
L000799,2026-02-19 10:50:00,C0103,Vietnam Health Vietnam,Industrial Manufacturing,Dong Nai,Direct,MC014,P001,Product Recommendation,1000+,6,46,0,0,Under Review,14,E101,Disqualified,Outside Scope,61410000.0,vietnam23@company.vn,0922861503
L000800,2026-03-09 14:05:00,C0002,Scientific Advanced Vietnam,Food & Beverage,Ha Noi,Direct,MC014,P002,Price Request,1000+,1,58,0,0,Approved,60,E103,Disqualified,No Budget,22160000.0,scientific24@company.vn,0993880436
L000801,2026-03-13 14:24:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,direct,MC014,P002,Technical Inquiry,50-249,2,70,1,0,Approved,60,E102,Won,,15630000.0,green25@company.vn,0984041062
L000802,2026-04-13 15:13:00,C0149,Lab Lab Co Ltd,Food & Beverage,Can Tho,Direct,MC014,P001,Technical Inquiry,250-999,2,62,0,0,Unknown,60,E103,Disqualified,Not ICP,27040000.0,lab26@company.vn,0934021501
L000803,2026-04-30 17:03:00,C0168,Solutions Pharma JSC,Trading Company,Long An,Direct,MC014,P008,Technical Inquiry,50-249,3,47,0,1,Unknown,14,E103,Disqualified,No Budget,4720000.0,solutions27@company.vn,0965890079
L000804,2026-05-10 15:06:00,C0006,Lab Industrial JSC,Pharmaceutical,Ho Chi Minh City,Direct,MC014,P004,Stock Check,50-249,4,58,1,0,Under Review,90,E102,Qualified,Competitor,13150000.0,lab28@company.vn,0950327680
L000805,2026-05-12 11:15:00,C0102,Med Med Factory,Laboratory,Ha Noi,direct,MC014,P002,Sample Request,10-49,4,57,1,0,Approved,14,E103,Quoted,Lead Time,24770000.0,med29@company.vn,0936746566
L000806,2026-07-08 17:34:00,C0124,Green Precision Vietnam,Electronics,Ho Chi Minh City,Direct,MC014,P010,Technical Inquiry,10-49,3,58,0,1,Approved,30,E101,Quoted,Specification,17930000.0,green30@company.vn,0923896644
L000807,2026-07-16 12:55:00,C0083,Nova Health JSC,Medical Device,Dong Nai,Direct,MC014,P002,Price Request,250-999,3,79,1,0,Under Review,60,E101,Quoted,Lead Time,7850000.0,nova31@company.vn,0981606738
L000808,2026-07-17 09:28:00,C0060,Tech Advanced Factory,PHARMACEUTICAL,Dong Nai,Direct,MC014,P001,Technical Inquiry,1000+,6,73,0,1,Under Review,180,E102,Qualified,Competitor,31230000.0,tech32@company.vn,0989734840
L000809,2026-07-28 17:28:00,C0027,Asia Clean Vietnam,electronics,Ho Chi Minh City,Direct,MC014,P002,Distributor Inquiry,50-249,3,76,0,0,Approved,30,E101,Quoted,Lead Time,11530000.0,,0911434347
L000810,2026-08-12 11:47:00,C0021,Solutions Clean Factory,Pharmaceutical,Ho Chi Minh City,Direct,MC014,P002,Sample Request,10-49,1,79,0,0,Under Review,30,E102,Disqualified,Student/Research,3780000.0,solutions34@company.vn,0939282575
L000811,2026-08-14 08:19:00,C0039,Tech Health Co Ltd,Electronics,Ho Chi Minh City,Direct Traffic,MC014,P004,Stock Check,1000+,1,74,0,0,Approved,30,E102,Disqualified,No Budget,19800000.0,tech35@company.vn,0965534903
L000812,2025-05-26 15:20:00,C9005,Lab Industrial JSC,Pharmaceutical,Ho Chi Minh City,Direct,MC015,P013,Product Recommendation,50-249,3,86,1,0,Under Review,90,E101,Won,,9850000.0,lab36@company.vn,0918435486
L000813,2025-05-26 13:52:00,C0008,Clean Electronics Vietnam,Pharmaceutical,Binh Duong,Direct,MC015,P024,Stock Check,50-249,2,76,0,1,Approved,14,E103,Disqualified,Not ICP,190340000.0,clean37@company.vn,0948157499
L000814,2025-06-02 13:44:00,C0039,Tech Health Co Ltd,Electronics,Ho Chi Minh City,Direct,MC015,P001,Sample Request,1000+,3,78,0,0,Under Review,30,E101,Qualified,No Response,37460000.0,tech38@company.vn,0977667272
L000815,2025-06-16 15:46:00,C0039,Tech Health Co Ltd,Electronics,Ho Chi Minh City,Direct,MC015,P019,Distributor Inquiry,1000+,2,58,0,0,Under Review,14,E102,Qualified,Lead Time,22680000.0,tech39@company.vn,0937814088
L000816,2025-06-18 09:32:00,C0018,Solutions Health Vietnam,Cleanroom Contractor,Ha Noi,Direct,MC015,P001,Sample Request,250-999,1,80,0,0,Unknown,60,E102,Qualified,No Budget,17250000.0,solutions40@company.vn,0952827623
L000817,2025-06-23 17:35:00,C0019,Scientific Med Factory,Trading Company,Dong Nai,Direct Traffic,MC015,P002,Product Recommendation,250-999,3,67,1,0,Unknown,60,E101,Disqualified,Not ICP,19320000.0,scientific41@company.vn,0979959162
L000818,2025-06-23 12:57:00,C0028,Med Bio JSC,Electronics,Binh Duong,direct,MC015,P004,Technical Inquiry,10-49,2,68,0,0,No Budget,60,E103,Disqualified,Outside Scope,28560000.0,med42@company.vn,0923227727
L000819,2025-07-28 17:53:00,C0135,Precision Asia Co Ltd,Pharmaceutical,Bac Ninh,Direct,MC015,P003,Sample Request,250-999,2,47,1,0,Approved,60,E102,Qualified,Specification,16330000.0,precision43@company.vn,0978139808
L000820,2025-08-25 11:27:00,C0140,Green Pharma Factory,Electronics,Ha Noi,Direct,MC015,P001,Technical Inquiry,10-49,4,72,1,0,Under Review,60,E102,Disqualified,No Budget,12210000.0,green44@company.vn,0923263958
L000821,2025-08-29 11:56:00,C0087,Manufacturing Lab Vietnam,Trading Company,Ho Chi Minh City,Direct,MC015,P002,Technical Inquiry,50-249,2,82,0,0,No Budget,14,E103,Disqualified,Not ICP,8770000.0,manufacturing45@company.vn,
L000822,2025-09-08 11:05:00,C0005,Med Asia Vietnam,Industrial Manufacturing,Ho Chi Minh City,direct,MC015,P019,Price Request,10-49,1,68,1,0,Under Review,14,E102,Qualified,Price,7230000.0,med46@company.vn,0997773709
L000823,2025-09-11 09:03:00,C0123,Asia Asia Factory,Food & Beverage,Binh Duong,direct,MC015,P002,Distributor Inquiry,1000+,1,74,0,0,Approved,60,E103,Qualified,Price,7960000.0,asia47@company.vn,0999449122
L000824,2025-09-19 09:50:00,C0152,Precision Med Vietnam,Pharmaceutical,Da Nang,Direct,MC015,P012,Technical Inquiry,1000+,2,72,1,0,Under Review,14,E103,Won,,33130000.0,precision48@company.vn,0942917908
L000825,2025-09-22 08:01:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Direct Traffic,MC015,P001,Technical Inquiry,50-249,2,80,0,0,Under Review,14,E101,Quoted,Price,27430000.0,green49@company.vn,0971054448
L000826,2025-09-29 14:34:00,C0025,Vietnam Precision Factory,Medical Device,Ho Chi Minh City,Direct,MC015,P002,Stock Check,10-49,2,81,0,0,Approved,90,E103,Quoted,Project Delayed,19080000.0,vietnam50@company.vn,0950464493
L000827,2025-10-11 15:34:00,C0065,Asia Clean Co Ltd,Pharmaceutical,Ha Noi,Direct,MC015,P001,Price Request,50-249,4,76,0,0,Unknown,30,E103,Disqualified,Outside Scope,33150000.0,asia51@company.vn,0945355377
L000828,2025-10-19 15:06:00,C0010,Scientific Industrial Co Ltd,Industrial Manufacturing,Ho Chi Minh City,Direct,MC015,P001,Stock Check,50-249,4,79,1,1,Approved,90,E102,Disqualified,Not ICP,2970000.0,scientific52@company.vn,0937457862
L000829,2025-10-28 15:41:00,C0030,Solutions Bio Vietnam,Medical Devices,Long An,Direct,MC015,P002,Distributor Inquiry,10-49,4,55,0,1,Under Review,30,E101,Disqualified,Student/Research,14760000.0,solutions53@company.vn,0976533953
L000830,2025-10-31 12:34:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Direct,MC015,P001,Product Recommendation,50-249,5,52,0,0,Under Review,90,E101,Disqualified,Not ICP,18710000.0,green54@company.vn,0954221451
L000831,2025/11/04 09:04,C0006,Lab Industrial JSC,Pharmaceutical,Ho Chi Minh City,Direct Traffic,MC015,P002,Distributor Inquiry,50-249,2,76,1,0,Unknown,30,E101,Qualified,No Budget,17020000.0,lab55@company.vn,
L000832,2025-11-12 10:14:00,C0018,Solutions Health Vietnam,Cleanroom Contractor,Ha Noi,Direct,MC015,P009,Product Recommendation,250-999,5,74,0,1,No Budget,60,E103,Qualified,No Budget,13630000.0,solutions56@company.vn,0914072593
L000833,2025-11-25 09:25:00,C0035,Pharma Scientific Vietnam,Pharmaceutical,Ho Chi Minh City,Direct Traffic,MC015,P027,Price Request,1000+,3,72,0,0,Under Review,30,E102,Quoted,Price,328700000.0,pharma57@company.vn,0940874132
L000834,2025-12-08 13:23:00,C0049,Bio Pharma Factory,Industrial Manufacturing,Da Nang,Direct,MC015,P006,Distributor Inquiry,50-249,4,76,0,0,Approved,30,E101,Disqualified,Outside Scope,28570000.0,bio58@company.vn,0931438470
L000835,2025-12-26 09:33:00,C0052,Advanced Manufacturing Factory,Pharmaceutical,Long An,Direct,MC015,P006,Sample Request,1000+,1,58,0,0,Unknown,14,E103,Disqualified,No Budget,61250000.0,advanced59@company.vn,0917631484
L000836,2025-12-29 11:45:00,C0036,Scientific Advanced Vietnam,Pharmaceutical,Dong Nai,Direct,MC015,P002,Distributor Inquiry,50-249,2,67,1,0,Approved,90,E101,Disqualified,Not ICP,24530000.0,scientific60@company.vn,0935316776
L000837,2026-02-13 16:56:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Direct,MC015,P001,Sample Request,50-249,3,61,1,0,Under Review,90,E101,Disqualified,Student/Research,7420000.0,green61@company.vn,0922499804
L000838,2026-04-13 15:09:00,C0038,Solutions Manufacturing Co Ltd,Med Device,Ho Chi Minh City,Direct Traffic,MC015,P001,Product Recommendation,250-999,6,81,1,0,Under Review,14,E103,Quoted,Project Delayed,26320000.0,solutions62@company.vn,0937765642
L000839,2026-05-18 16:45:00,C0127,Health Manufacturing Vietnam,Electronics,Ha Noi,Direct,MC015,P001,Sample Request,10-49,1,95,0,0,Approved,60,E103,Disqualified,No Budget,12900000.0,health63@company.vn,0980284882
L000840,2026-06-30 17:58:00,C0030,Solutions Bio Vietnam,Medical Devices,Long An,Direct,MC015,P001,Product Recommendation,10-49,5,75,0,1,Under Review,30,E101,Disqualified,No Budget,7840000.0,solutions64@company.vn,0950519075
L000841,2026-07-12 09:09:00,C0003,Vietnam Green Vietnam,Medical Device,Ho Chi Minh City,Direct,MC015,P010,Technical Inquiry,10-49,1,75,0,0,Unknown,30,E103,Quoted,Specification,23110000.0,vietnam65@company.vn,0941531468
L000842,2026-07-15 11:34:00,C0018,Solutions Health Vietnam,Cleanroom Contractor,Ha Noi,Direct,MC015,P023,Sample Request,250-999,3,100,0,0,Approved,90,E102,Won,,142670000.0,solutions66@company.vn,0946895065
L000843,2026-08-05 15:16:00,C0007,Nova Pharma Co Ltd,Medical Device,Ho Chi Minh City,Direct,MC015,P001,Distributor Inquiry,50-249,1,42,0,1,Approved,30,E102,Won,,4580000.0,nova67@company.vn,0999815742
L000844,13/08/2026 16:46,C0019,Scientific Med Factory,Trading Company,Dong Nai,Direct,MC015,P021,Technical Inquiry,250-999,4,67,0,0,Approved,60,E101,Quoted,Price,1560000.0,scientific68@company.vn,0961160999
L000845,2026-08-24 08:05:00,C0018,Solutions Health Vietnam,Cleanroom contractor,Ha Noi,Direct,MC015,P010,Sample Request,250-999,2,75,1,0,Approved,14,E102,Quoted,Project Delayed,3320000.0,solutions69@company.vn,0925640219
L000775,2025-05-27 08:48:00,C0059,Tech Tech JSC,Electronic,Ha Noi, direct  ,MC014,P003,Price Request,1000+,2,88,0,0,Under Review,14,E101,Quoted,Specification,35900000.0,tech96@company.vn,0930735760
L000017,2025-03-15 16:23:00,C0002,Scientific Advanced Vietnam,F&B,Ha Noi,Google Ads,MC001,P014,Distributor Inquiry,1000+,3,90,0,0,Under Review,60,E102,Quoted,Specification,8320000.0,scientific17@company.vn,0930698288
L000648,2026-07-19 12:05:00,C0004,Vietnam Tech Vietnam,Industrial Manufacturing,Ha Noi, Facebook Ads  ,MC009,P001,Price Request,250-999,2,47,0,0,Unknown,30,E101,Disqualified,No Response,34320000.0,vietnam66@company.vn,0955726502
L000457,2026-01-02 10:06:00,C0034,Green Lab Co Ltd,Medical Device,Da Nang,Organic Search,MC005,P002,Sample Request,50-249,3,80,1,0,Under Review,30,E102,Qualified,No Response,8760000.0,,0993078590
L000497,2025-11-03 08:10:00,C0003,Vietnam Green Vietnam,Medical Device,Ho Chi Minh City, Organic Search  ,MC006,P001,Technical Inquiry,10-49,4,86,0,0,Approved,60,E101,Qualified,Lead Time,8230000.0,vietnam12@company.vn,0928937577
L000154,2025-08-15 14:43:00,C0081,Bio Precision Co Ltd,Electronics,Binh Duong,Google Ads,MC002,P001,Technical Inquiry,250-999,2,85,0,0,Approved,60,E102,Quoted,Price,4460000.0,bio57@company.vn,0926359819
L000220,2026-06-19 09:14:00,C0017,Advanced Vietnam Co Ltd,Medical Device,Dong Nai, Paid Search  ,MC002,P026,Price Request,50-249,6,84,1,0,Unknown,14,E101,Disqualified,Student/Research,166000000.0,advanced26@company.vn,0956016810
L000382,2026-03-09 16:07:00,C0030,Solutions Bio Vietnam,Medical Device,Long An,Organic Search,MC004,P002,Price Request,10-49,4,86,0,0,Unknown,60,E101,Disqualified,Outside Scope,13740000.0,solutions91@company.vn,0956161308
L000707,2026-03-12 11:42:00,C0174,Asia Scientific Vietnam,Food & Beverage,Dong Nai, Referral  ,MC011,P026,Distributor Inquiry,250-999,1,79,1,0,Unknown,30,E101,Quoted,Price,238600000.0,asia28@company.vn,0916410926
L000045,2025-07-21 13:52:00,C0025,Vietnam Precision Factory,Medical Device,Ho Chi Minh City,Google Ads,MC001,P001,Technical Inquiry,10-49,1,76,0,0,Unknown,14,E102,Qualified,Lead Time,15300000.0,vietnam45@company.vn,0964473882
